source_result_dir,case_id,mask_strategy,mask_intensity,seed,decision_index,m3star_action_id,m3star_action_cost,xgboost_action_id,logistic_action_id,experts_agree,candidate_action_id,candidate_action_cost,candidate_reachability,candidate_action_value_probability,m3star_action_value_probability,candidate_action_cost_to_go,m3star_action_cost_to_go,xgboost_candidate_probability,xgboost_m3star_probability,xgboost_candidate_utility,xgboost_m3star_utility,logistic_candidate_probability,logistic_m3star_probability,logistic_candidate_utility,logistic_m3star_utility,candidate_intended_gap_precision,m3star_intended_gap_precision,candidate_intended_gap_recall,m3star_intended_gap_recall,candidate_critical_gap_overlap,m3star_critical_gap_overlap,candidate_transition_reachability,m3star_transition_reachability,candidate_transition_noninferior,candidate_differs_from_m3star,consensus_substitution_eligible,transition_gated_substitution_eligible,xgboost_episode_success,logistic_episode_success,candidate_recovered_count,m3star_recovered_count,candidate_zero_yield_offline,m3star_zero_yield_offline
09-experiments/results/m3star_measured_replay_prefeedback_c07_c10_v0.7,C08-darpa-e5-clearscope-0515,stage,0.4,41,0,C08-AA-001,1.0,C08-AA-001,C08-AA-001,1,C08-AA-001,1.0,0.994536817073822,0.9507911801338196,0.9507911801338196,0.9110897183418274,0.9110897183418274,0.9563491344451904,0.9563491344451904,0.8563491344451905,0.8563491344451905,0.924806628669732,0.924806628669732,0.824806628669732,0.824806628669732,1.0,1.0,1.0,1.0,2.0,2.0,0.13599782796704218,0.13599782796704218,1,0,0,0,1,1,1,1,0,0
09-experiments/results/m3star_measured_replay_prefeedback_c07_c10_v0.7,C08-darpa-e5-clearscope-0515,stage,0.4,41,1,C08-AA-003,1.0,C08-AA-002,C08-AA-003,0,,,,,,,,,0.6804614663124084,,0.5804614663124085,,0.42804907225748057,,0.3280490722574806,,,,,,,,,0,0,0,0,1,1,0,1,0,0
09-experiments/results/m3star_measured_replay_prefeedback_c07_c10_v0.7,C08-darpa-e5-clearscope-0515,stage,0.4,53,0,C08-AA-001,1.0,C08-AA-001,C08-AA-001,1,C08-AA-001,1.0,0.994536817073822,0.9507911801338196,0.9507911801338196,0.9110897183418274,0.9110897183418274,0.9563491344451904,0.9563491344451904,0.8563491344451905,0.8563491344451905,0.924806628669732,0.924806628669732,0.824806628669732,0.824806628669732,1.0,1.0,1.0,1.0,2.0,2.0,0.13599782796704218,0.13599782796704218,1,0,0,0,1,1,0,0,1,1
09-experiments/results/m3star_measured_replay_prefeedback_c07_c10_v0.7,C08-darpa-e5-clearscope-0515,stage,0.4,53,1,C08-AA-002,2.0,C08-AA-002,C08-AA-002,1,C08-AA-002,2.0,0.9817372560501099,0.9372293949127197,0.9372293949127197,2.3428502082824707,2.3428502082824707,0.9896978735923767,0.9896978735923767,0.7896978735923768,0.7896978735923768,0.960882115337666,0.960882115337666,0.7608821153376659,0.7608821153376659,1.0,1.0,1.0,1.0,2.0,2.0,0.2518334295834226,0.2518334295834226,1,0,0,0,1,1,1,1,0,0
09-experiments/results/m3star_measured_replay_prefeedback_c07_c10_v0.7,C08-darpa-e5-clearscope-0515,stage,0.4,53,2,C08-AA-003,1.0,C08-AA-003,C08-AA-003,1,C08-AA-003,1.0,0.9951953291893005,0.45446521043777466,0.45446521043777466,1.6320046186447144,1.6320046186447144,0.697698175907135,0.697698175907135,0.597698175907135,0.597698175907135,0.7365407331305024,0.7365407331305024,0.6365407331305024,0.6365407331305024,0.5,0.5,1.0,1.0,1.0,1.0,0.817927896976471,0.817927896976471,1,0,0,0,1,1,1,1,0,0
09-experiments/results/m3star_measured_replay_prefeedback_c07_c10_v0.7,C08-darpa-e5-clearscope-0515,stage,0.6,11,0,C08-AA-004,2.0,C08-AA-003,C08-AA-001,0,,,,,,,,,0.9797371029853821,,0.7797371029853821,,0.9271498855761106,,0.7271498855761105,,,,,,,,,0,0,0,0,1,1,0,1,0,0
09-experiments/results/m3star_measured_replay_prefeedback_c07_c10_v0.7,C08-darpa-e5-clearscope-0515,stage,0.6,11,1,C08-AA-002,2.0,C08-AA-001,C08-AA-001,1,C08-AA-001,1.0,0.9943369030952454,0.9507911801338196,0.9372293949127197,1.4940134286880493,2.361724615097046,0.9576485753059387,0.9900150299072266,0.8576485753059387,0.7900150299072266,0.9786975946374854,0.9793709969173673,0.8786975946374854,0.7793709969173672,1.0,1.0,1.0,1.0,2.0,2.0,0.24736429593822074,0.26901443575411577,0,1,1,0,1,1,1,1,0,0
09-experiments/results/m3star_measured_replay_prefeedback_c07_c10_v0.7,C08-darpa-e5-clearscope-0515,stage,0.6,11,2,C08-AA-003,1.0,C08-AA-003,C08-AA-001,0,,,,,,,,,0.697698175907135,,0.597698175907135,,0.843830057463368,,0.743830057463368,,,,,,,,,0,0,0,0,1,1,0,1,0,0
09-experiments/results/m3star_measured_replay_prefeedback_c07_c10_v0.7,C08-darpa-e5-clearscope-0515,stage,0.6,23,0,C08-AA-004,2.0,C08-AA-003,C08-AA-001,0,,,,,,,,,0.9797371029853821,,0.7797371029853821,,0.9271498855761106,,0.7271498855761105,,,,,,,,,0,0,0,0,1,1,0,1,0,0
09-experiments/results/m3star_measured_replay_prefeedback_c07_c10_v0.7,C08-darpa-e5-clearscope-0515,stage,0.6,23,1,C08-AA-002,2.0,C08-AA-001,C08-AA-001,1,C08-AA-001,1.0,0.9943369030952454,0.9507911801338196,0.9372293949127197,1.4940134286880493,2.361724615097046,0.9576485753059387,0.9900150299072266,0.8576485753059387,0.7900150299072266,0.9786975946374854,0.9793709969173673,0.8786975946374854,0.7793709969173672,1.0,1.0,1.0,1.0,2.0,2.0,0.24736429593822074,0.26901443575411577,0,1,1,0,1,1,1,1,0,0
09-experiments/results/m3star_measured_replay_prefeedback_c07_c10_v0.7,C08-darpa-e5-clearscope-0515,stage,0.6,23,2,C08-AA-003,1.0,C08-AA-003,C08-AA-001,0,,,,,,,,,0.697698175907135,,0.597698175907135,,0.843830057463368,,0.743830057463368,,,,,,,,,0,0,0,0,1,1,0,1,0,0
09-experiments/results/m3star_measured_replay_prefeedback_c07_c10_v0.7,C08-darpa-e5-clearscope-0515,stage,0.6,37,0,C08-AA-004,2.0,C08-AA-003,C08-AA-001,0,,,,,,,,,0.9797371029853821,,0.7797371029853821,,0.9271498855761106,,0.7271498855761105,,,,,,,,,0,0,0,0,1,1,0,1,0,0
09-experiments/results/m3star_measured_replay_prefeedback_c07_c10_v0.7,C08-darpa-e5-clearscope-0515,stage,0.6,37,1,C08-AA-002,2.0,C08-AA-001,C08-AA-001,1,C08-AA-001,1.0,0.9943369030952454,0.9507911801338196,0.9372293949127197,1.4940134286880493,2.361724615097046,0.9576485753059387,0.9900150299072266,0.8576485753059387,0.7900150299072266,0.9786975946374854,0.9793709969173673,0.8786975946374854,0.7793709969173672,1.0,1.0,1.0,1.0,2.0,2.0,0.24736429593822074,0.26901443575411577,0,1,1,0,1,1,0,1,1,0
09-experiments/results/m3star_measured_replay_prefeedback_c07_c10_v0.7,C08-darpa-e5-clearscope-0515,stage,0.6,37,2,C08-AA-003,1.0,C08-AA-003,C08-AA-001,0,,,,,,,,,0.697698175907135,,0.597698175907135,,0.843830057463368,,0.743830057463368,,,,,,,,,0,0,0,0,1,1,0,1,0,0
09-experiments/results/m3star_measured_replay_prefeedback_c07_c10_v0.7,C08-darpa-e5-clearscope-0515,stage,0.6,41,0,C08-AA-004,2.0,C08-AA-003,C08-AA-001,0,,,,,,,,,0.9797371029853821,,0.7797371029853821,,0.9271498855761106,,0.7271498855761105,,,,,,,,,0,0,0,0,1,1,0,1,0,0
09-experiments/results/m3star_measured_replay_prefeedback_c07_c10_v0.7,C08-darpa-e5-clearscope-0515,stage,0.6,41,1,C08-AA-002,2.0,C08-AA-001,C08-AA-001,1,C08-AA-001,1.0,0.9943369030952454,0.9507911801338196,0.9372293949127197,1.4940134286880493,2.361724615097046,0.9576485753059387,0.9900150299072266,0.8576485753059387,0.7900150299072266,0.9786975946374854,0.9793709969173673,0.8786975946374854,0.7793709969173672,1.0,1.0,1.0,1.0,2.0,2.0,0.24736429593822074,0.26901443575411577,0,1,1,0,1,1,1,1,0,0
09-experiments/results/m3star_measured_replay_prefeedback_c07_c10_v0.7,C08-darpa-e5-clearscope-0515,stage,0.6,41,2,C08-AA-003,1.0,C08-AA-003,C08-AA-001,0,,,,,,,,,0.697698175907135,,0.597698175907135,,0.843830057463368,,0.743830057463368,,,,,,,,,0,0,0,0,1,1,0,1,0,0
09-experiments/results/m3star_measured_replay_prefeedback_c07_c10_v0.7,C08-darpa-e5-clearscope-0515,stage,0.6,53,0,C08-AA-004,2.0,C08-AA-003,C08-AA-001,0,,,,,,,,,0.9797371029853821,,0.7797371029853821,,0.9271498855761106,,0.7271498855761105,,,,,,,,,0,0,0,0,1,1,0,1,0,0
09-experiments/results/m3star_measured_replay_prefeedback_c07_c10_v0.7,C08-darpa-e5-clearscope-0515,stage,0.6,53,1,C08-AA-002,2.0,C08-AA-001,C08-AA-001,1,C08-AA-001,1.0,0.9943369030952454,0.9507911801338196,0.9372293949127197,1.4940134286880493,2.361724615097046,0.9576485753059387,0.9900150299072266,0.8576485753059387,0.7900150299072266,0.9786975946374854,0.9793709969173673,0.8786975946374854,0.7793709969173672,1.0,1.0,1.0,1.0,2.0,2.0,0.24736429593822074,0.26901443575411577,0,1,1,0,1,1,0,1,1,0
09-experiments/results/m3star_measured_replay_prefeedback_c07_c10_v0.7,C08-darpa-e5-clearscope-0515,stage,0.6,53,2,C08-AA-003,1.0,C08-AA-003,C08-AA-001,0,,,,,,,,,0.697698175907135,,0.597698175907135,,0.843830057463368,,0.743830057463368,,,,,,,,,0,0,0,0,1,1,0,1,0,0
09-experiments/results/m3star_measured_replay_prefeedback_c07_c10_v0.7,C08-darpa-e5-clearscope-0515,discriminative,0.2,11,0,C08-AA-001,1.0,C08-AA-002,C08-AA-001,0,,,,,,,,,0.4250001907348633,,0.3250001907348633,,0.1764708009741448,,0.0764708009741448,,,,,,,,,0,0,0,0,1,1,0,1,0,0
09-experiments/results/m3star_measured_replay_prefeedback_c07_c10_v0.7,C08-darpa-e5-clearscope-0515,discriminative,0.2,23,0,C08-AA-001,1.0,C08-AA-002,C08-AA-001,0,,,,,,,,,0.4250001907348633,,0.3250001907348633,,0.1764708009741448,,0.0764708009741448,,,,,,,,,0,0,0,0,1,1,0,1,0,0
09-experiments/results/m3star_measured_replay_prefeedback_c07_c10_v0.7,C08-darpa-e5-clearscope-0515,discriminative,0.2,37,0,C08-AA-001,1.0,C08-AA-002,C08-AA-001,0,,,,,,,,,0.4250001907348633,,0.3250001907348633,,0.1764708009741448,,0.0764708009741448,,,,,,,,,0,0,0,0,1,1,0,0,0,1
09-experiments/results/m3star_measured_replay_prefeedback_c07_c10_v0.7,C08-darpa-e5-clearscope-0515,discriminative,0.2,37,1,C08-AA-002,2.0,C08-AA-002,C08-AA-002,1,C08-AA-002,2.0,0.9972466230392456,0.8929557204246521,0.8929557204246521,1.9667690992355347,1.9667690992355347,0.8734164834022522,0.8734164834022522,0.6734164834022522,0.6734164834022522,0.2997070603193104,0.2997070603193104,0.09970706031931037,0.09970706031931037,0.5,0.5,1.0,1.0,1.0,1.0,0.9990405440330505,0.9990405440330505,1,0,0,0,1,1,1,1,0,0
09-experiments/results/m3star_measured_replay_prefeedback_c07_c10_v0.7,C08-darpa-e5-clearscope-0515,discriminative,0.2,41,0,C08-AA-001,1.0,C08-AA-002,C08-AA-001,0,,,,,,,,,0.4250001907348633,,0.3250001907348633,,0.1764708009741448,,0.0764708009741448,,,,,,,,,0,0,0,0,1,1,0,1,0,0
09-experiments/results/m3star_measured_replay_prefeedback_c07_c10_v0.7,C08-darpa-e5-clearscope-0515,discriminative,0.2,53,0,C08-AA-001,1.0,C08-AA-002,C08-AA-001,0,,,,,,,,,0.4250001907348633,,0.3250001907348633,,0.1764708009741448,,0.0764708009741448,,,,,,,,,0,0,0,0,1,1,0,0,0,1
09-experiments/results/m3star_measured_replay_prefeedback_c07_c10_v0.7,C08-darpa-e5-clearscope-0515,discriminative,0.2,53,1,C08-AA-002,2.0,C08-AA-002,C08-AA-002,1,C08-AA-002,2.0,0.9972466230392456,0.8929557204246521,0.8929557204246521,1.9667690992355347,1.9667690992355347,0.8734164834022522,0.8734164834022522,0.6734164834022522,0.6734164834022522,0.2997070603193104,0.2997070603193104,0.09970706031931037,0.09970706031931037,0.5,0.5,1.0,1.0,1.0,1.0,0.9990405440330505,0.9990405440330505,1,0,0,0,1,1,1,1,0,0
09-experiments/results/m3star_measured_replay_prefeedback_c07_c10_v0.7,C08-darpa-e5-clearscope-0515,discriminative,0.4,11,0,C08-AA-001,1.0,C08-AA-001,C08-AA-001,1,C08-AA-001,1.0,0.994536817073822,0.9507911801338196,0.9507911801338196,0.9110897183418274,0.9110897183418274,0.9563491344451904,0.9563491344451904,0.8563491344451905,0.8563491344451905,0.924806628669732,0.924806628669732,0.824806628669732,0.824806628669732,1.0,1.0,1.0,1.0,2.0,2.0,0.13599782796704218,0.13599782796704218,1,0,0,0,1,1,1,1,0,0
09-experiments/results/m3star_measured_replay_prefeedback_c07_c10_v0.7,C08-darpa-e5-clearscope-0515,discriminative,0.4,11,1,C08-AA-003,1.0,C08-AA-002,C08-AA-003,0,,,,,,,,,0.6804614663124084,,0.5804614663124085,,0.42804907225748057,,0.3280490722574806,,,,,,,,,0,0,0,0,1,1,0,1,0,0
09-experiments/results/m3star_measured_replay_prefeedback_c07_c10_v0.7,C08-darpa-e5-clearscope-0515,discriminative,0.4,23,0,C08-AA-001,1.0,C08-AA-001,C08-AA-001,1,C08-AA-001,1.0,0.994536817073822,0.9507911801338196,0.9507911801338196,0.9110897183418274,0.9110897183418274,0.9563491344451904,0.9563491344451904,0.8563491344451905,0.8563491344451905,0.924806628669732,0.924806628669732,0.824806628669732,0.824806628669732,1.0,1.0,1.0,1.0,2.0,2.0,0.13599782796704218,0.13599782796704218,1,0,0,0,1,1,1,1,0,0
09-experiments/results/m3star_measured_replay_prefeedback_c07_c10_v0.7,C08-darpa-e5-clearscope-0515,discriminative,0.4,23,1,C08-AA-003,1.0,C08-AA-002,C08-AA-003,0,,,,,,,,,0.6804614663124084,,0.5804614663124085,,0.42804907225748057,,0.3280490722574806,,,,,,,,,0,0,0,0,1,1,0,1,0,0
09-experiments/results/m3star_measured_replay_prefeedback_c07_c10_v0.7,C08-darpa-e5-clearscope-0515,discriminative,0.4,37,0,C08-AA-001,1.0,C08-AA-001,C08-AA-001,1,C08-AA-001,1.0,0.994536817073822,0.9507911801338196,0.9507911801338196,0.9110897183418274,0.9110897183418274,0.9563491344451904,0.9563491344451904,0.8563491344451905,0.8563491344451905,0.924806628669732,0.924806628669732,0.824806628669732,0.824806628669732,1.0,1.0,1.0,1.0,2.0,2.0,0.13599782796704218,0.13599782796704218,1,0,0,0,1,1,0,0,1,1
09-experiments/results/m3star_measured_replay_prefeedback_c07_c10_v0.7,C08-darpa-e5-clearscope-0515,discriminative,0.4,37,1,C08-AA-002,2.0,C08-AA-002,C08-AA-002,1,C08-AA-002,2.0,0.9817372560501099,0.9372293949127197,0.9372293949127197,2.3428502082824707,2.3428502082824707,0.9896978735923767,0.9896978735923767,0.7896978735923768,0.7896978735923768,0.960882115337666,0.960882115337666,0.7608821153376659,0.7608821153376659,1.0,1.0,1.0,1.0,2.0,2.0,0.2518334295834226,0.2518334295834226,1,0,0,0,1,1,1,1,0,0
09-experiments/results/m3star_measured_replay_prefeedback_c07_c10_v0.7,C08-darpa-e5-clearscope-0515,discriminative,0.4,37,2,C08-AA-003,1.0,C08-AA-003,C08-AA-003,1,C08-AA-003,1.0,0.9951953291893005,0.45446521043777466,0.45446521043777466,1.6320046186447144,1.6320046186447144,0.697698175907135,0.697698175907135,0.597698175907135,0.597698175907135,0.7365407331305024,0.7365407331305024,0.6365407331305024,0.6365407331305024,0.5,0.5,1.0,1.0,1.0,1.0,0.817927896976471,0.817927896976471,1,0,0,0,1,1,1,1,0,0
09-experiments/results/m3star_measured_replay_prefeedback_c07_c10_v0.7,C08-darpa-e5-clearscope-0515,discriminative,0.4,41,0,C08-AA-001,1.0,C08-AA-001,C08-AA-001,1,C08-AA-001,1.0,0.994536817073822,0.9507911801338196,0.9507911801338196,0.9110897183418274,0.9110897183418274,0.9563491344451904,0.9563491344451904,0.8563491344451905,0.8563491344451905,0.924806628669732,0.924806628669732,0.824806628669732,0.824806628669732,1.0,1.0,1.0,1.0,2.0,2.0,0.13599782796704218,0.13599782796704218,1,0,0,0,1,1,1,1,0,0
09-experiments/results/m3star_measured_replay_prefeedback_c07_c10_v0.7,C08-darpa-e5-clearscope-0515,discriminative,0.4,41,1,C08-AA-003,1.0,C08-AA-002,C08-AA-003,0,,,,,,,,,0.6804614663124084,,0.5804614663124085,,0.42804907225748057,,0.3280490722574806,,,,,,,,,0,0,0,0,1,1,0,1,0,0
09-experiments/results/m3star_measured_replay_prefeedback_c07_c10_v0.7,C08-darpa-e5-clearscope-0515,discriminative,0.4,53,0,C08-AA-001,1.0,C08-AA-001,C08-AA-001,1,C08-AA-001,1.0,0.994536817073822,0.9507911801338196,0.9507911801338196,0.9110897183418274,0.9110897183418274,0.9563491344451904,0.9563491344451904,0.8563491344451905,0.8563491344451905,0.924806628669732,0.924806628669732,0.824806628669732,0.824806628669732,1.0,1.0,1.0,1.0,2.0,2.0,0.13599782796704218,0.13599782796704218,1,0,0,0,1,1,0,0,1,1
09-experiments/results/m3star_measured_replay_prefeedback_c07_c10_v0.7,C08-darpa-e5-clearscope-0515,discriminative,0.4,53,1,C08-AA-002,2.0,C08-AA-002,C08-AA-002,1,C08-AA-002,2.0,0.9817372560501099,0.9372293949127197,0.9372293949127197,2.3428502082824707,2.3428502082824707,0.9896978735923767,0.9896978735923767,0.7896978735923768,0.7896978735923768,0.960882115337666,0.960882115337666,0.7608821153376659,0.7608821153376659,1.0,1.0,1.0,1.0,2.0,2.0,0.2518334295834226,0.2518334295834226,1,0,0,0,1,1,1,1,0,0
09-experiments/results/m3star_measured_replay_prefeedback_c07_c10_v0.7,C08-darpa-e5-clearscope-0515,discriminative,0.4,53,2,C08-AA-003,1.0,C08-AA-003,C08-AA-003,1,C08-AA-003,1.0,0.9951953291893005,0.45446521043777466,0.45446521043777466,1.6320046186447144,1.6320046186447144,0.697698175907135,0.697698175907135,0.597698175907135,0.597698175907135,0.7365407331305024,0.7365407331305024,0.6365407331305024,0.6365407331305024,0.5,0.5,1.0,1.0,1.0,1.0,0.817927896976471,0.817927896976471,1,0,0,0,1,1,1,1,0,0
09-experiments/results/m3star_measured_replay_prefeedback_c07_c10_v0.7,C08-darpa-e5-clearscope-0515,discriminative,0.6,11,0,C08-AA-004,2.0,C08-AA-003,C08-AA-001,0,,,,,,,,,0.9797371029853821,,0.7797371029853821,,0.9271498855761106,,0.7271498855761105,,,,,,,,,0,0,0,0,1,1,0,1,0,0
09-experiments/results/m3star_measured_replay_prefeedback_c07_c10_v0.7,C08-darpa-e5-clearscope-0515,discriminative,0.6,11,1,C08-AA-002,2.0,C08-AA-001,C08-AA-001,1,C08-AA-001,1.0,0.9943369030952454,0.9507911801338196,0.9372293949127197,1.4940134286880493,2.361724615097046,0.9576485753059387,0.9900150299072266,0.8576485753059387,0.7900150299072266,0.9786975946374854,0.9793709969173673,0.8786975946374854,0.7793709969173672,1.0,1.0,1.0,1.0,2.0,2.0,0.24736429593822074,0.26901443575411577,0,1,1,0,1,1,1,1,0,0
09-experiments/results/m3star_measured_replay_prefeedback_c07_c10_v0.7,C08-darpa-e5-clearscope-0515,discriminative,0.6,11,2,C08-AA-003,1.0,C08-AA-003,C08-AA-001,0,,,,,,,,,0.697698175907135,,0.597698175907135,,0.843830057463368,,0.743830057463368,,,,,,,,,0,0,0,0,1,1,0,1,0,0
09-experiments/results/m3star_measured_replay_prefeedback_c07_c10_v0.7,C08-darpa-e5-clearscope-0515,discriminative,0.6,23,0,C08-AA-004,2.0,C08-AA-003,C08-AA-001,0,,,,,,,,,0.9797371029853821,,0.7797371029853821,,0.9271498855761106,,0.7271498855761105,,,,,,,,,0,0,0,0,1,1,0,1,0,0
09-experiments/results/m3star_measured_replay_prefeedback_c07_c10_v0.7,C08-darpa-e5-clearscope-0515,discriminative,0.6,23,1,C08-AA-002,2.0,C08-AA-001,C08-AA-001,1,C08-AA-001,1.0,0.9943369030952454,0.9507911801338196,0.9372293949127197,1.4940134286880493,2.361724615097046,0.9576485753059387,0.9900150299072266,0.8576485753059387,0.7900150299072266,0.9786975946374854,0.9793709969173673,0.8786975946374854,0.7793709969173672,1.0,1.0,1.0,1.0,2.0,2.0,0.24736429593822074,0.26901443575411577,0,1,1,0,1,1,1,1,0,0
09-experiments/results/m3star_measured_replay_prefeedback_c07_c10_v0.7,C08-darpa-e5-clearscope-0515,discriminative,0.6,23,2,C08-AA-003,1.0,C08-AA-003,C08-AA-001,0,,,,,,,,,0.697698175907135,,0.597698175907135,,0.843830057463368,,0.743830057463368,,,,,,,,,0,0,0,0,1,1,0,1,0,0
09-experiments/results/m3star_measured_replay_prefeedback_c07_c10_v0.7,C08-darpa-e5-clearscope-0515,discriminative,0.6,37,0,C08-AA-004,2.0,C08-AA-003,C08-AA-001,0,,,,,,,,,0.9797371029853821,,0.7797371029853821,,0.9271498855761106,,0.7271498855761105,,,,,,,,,0,0,0,0,1,1,0,1,0,0
09-experiments/results/m3star_measured_replay_prefeedback_c07_c10_v0.7,C08-darpa-e5-clearscope-0515,discriminative,0.6,37,1,C08-AA-002,2.0,C08-AA-001,C08-AA-001,1,C08-AA-001,1.0,0.9943369030952454,0.9507911801338196,0.9372293949127197,1.4940134286880493,2.361724615097046,0.9576485753059387,0.9900150299072266,0.8576485753059387,0.7900150299072266,0.9786975946374854,0.9793709969173673,0.8786975946374854,0.7793709969173672,1.0,1.0,1.0,1.0,2.0,2.0,0.24736429593822074,0.26901443575411577,0,1,1,0,1,1,0,1,1,0
09-experiments/results/m3star_measured_replay_prefeedback_c07_c10_v0.7,C08-darpa-e5-clearscope-0515,discriminative,0.6,37,2,C08-AA-003,1.0,C08-AA-003,C08-AA-001,0,,,,,,,,,0.697698175907135,,0.597698175907135,,0.843830057463368,,0.743830057463368,,,,,,,,,0,0,0,0,1,1,0,1,0,0
09-experiments/results/m3star_measured_replay_prefeedback_c07_c10_v0.7,C08-darpa-e5-clearscope-0515,discriminative,0.6,41,0,C08-AA-004,2.0,C08-AA-003,C08-AA-001,0,,,,,,,,,0.9797371029853821,,0.7797371029853821,,0.9271498855761106,,0.7271498855761105,,,,,,,,,0,0,0,0,1,1,0,1,0,0
09-experiments/results/m3star_measured_replay_prefeedback_c07_c10_v0.7,C08-darpa-e5-clearscope-0515,discriminative,0.6,41,1,C08-AA-002,2.0,C08-AA-001,C08-AA-001,1,C08-AA-001,1.0,0.9943369030952454,0.9507911801338196,0.9372293949127197,1.4940134286880493,2.361724615097046,0.9576485753059387,0.9900150299072266,0.8576485753059387,0.7900150299072266,0.9786975946374854,0.9793709969173673,0.8786975946374854,0.7793709969173672,1.0,1.0,1.0,1.0,2.0,2.0,0.24736429593822074,0.26901443575411577,0,1,1,0,1,1,1,1,0,0
09-experiments/results/m3star_measured_replay_prefeedback_c07_c10_v0.7,C08-darpa-e5-clearscope-0515,discriminative,0.6,41,2,C08-AA-003,1.0,C08-AA-003,C08-AA-001,0,,,,,,,,,0.697698175907135,,0.597698175907135,,0.843830057463368,,0.743830057463368,,,,,,,,,0,0,0,0,1,1,0,1,0,0
09-experiments/results/m3star_measured_replay_prefeedback_c07_c10_v0.7,C08-darpa-e5-clearscope-0515,discriminative,0.6,53,0,C08-AA-004,2.0,C08-AA-003,C08-AA-001,0,,,,,,,,,0.9797371029853821,,0.7797371029853821,,0.9271498855761106,,0.7271498855761105,,,,,,,,,0,0,0,0,1,1,0,1,0,0
09-experiments/results/m3star_measured_replay_prefeedback_c07_c10_v0.7,C08-darpa-e5-clearscope-0515,discriminative,0.6,53,1,C08-AA-002,2.0,C08-AA-001,C08-AA-001,1,C08-AA-001,1.0,0.9943369030952454,0.9507911801338196,0.9372293949127197,1.4940134286880493,2.361724615097046,0.9576485753059387,0.9900150299072266,0.8576485753059387,0.7900150299072266,0.9786975946374854,0.9793709969173673,0.8786975946374854,0.7793709969173672,1.0,1.0,1.0,1.0,2.0,2.0,0.24736429593822074,0.26901443575411577,0,1,1,0,1,1,0,1,1,0
09-experiments/results/m3star_measured_replay_prefeedback_c07_c10_v0.7,C08-darpa-e5-clearscope-0515,discriminative,0.6,53,2,C08-AA-003,1.0,C08-AA-003,C08-AA-001,0,,,,,,,,,0.697698175907135,,0.597698175907135,,0.843830057463368,,0.743830057463368,,,,,,,,,0,0,0,0,1,1,0,1,0,0
09-experiments/results/m3star_measured_replay_prefeedback_c07_c10_v0.7,C09-darpa-optc-sysclient0201-0923,random,0.2,11,0,C09-AA-005,2.0,C09-AA-005,STOP,0,,,,,,,,,0.9370422959327698,,0.7370422959327698,,0.14384400651793272,,-0.05615599348206729,,,,,,,,,0,0,0,0,1,0,0,1,0,0
09-experiments/results/m3star_measured_replay_prefeedback_c07_c10_v0.7,C09-darpa-optc-sysclient0201-0923,random,0.2,23,0,C09-AA-004,2.0,C09-AA-003,C09-AA-003,1,C09-AA-003,1.0,0.9945759773254395,0.003418825101107359,0.5293578505516052,1.4800136089324951,1.6411951780319214,0.9068135023117065,0.9368904829025269,0.8068135023117066,0.7368904829025269,0.13313084488683416,0.10342411823926281,0.033130844886834154,-0.0965758817607372,0.5,0.5,1.0,1.0,1.0,1.0,0.008957337588071823,0.817927896976471,0,1,1,0,1,1,0,1,1,0
09-experiments/results/m3star_measured_replay_prefeedback_c07_c10_v0.7,C09-darpa-optc-sysclient0201-0923,random,0.2,41,0,C09-AA-005,2.0,C09-AA-005,STOP,0,,,,,,,,,0.9370422959327698,,0.7370422959327698,,0.14384400651793272,,-0.05615599348206729,,,,,,,,,0,0,0,0,1,0,0,1,0,0
09-experiments/results/m3star_measured_replay_prefeedback_c07_c10_v0.7,C09-darpa-optc-sysclient0201-0923,random,0.4,11,0,C09-AA-005,2.0,C09-AA-005,STOP,0,,,,,,,,,0.9370422959327698,,0.7370422959327698,,0.14384400651793272,,-0.05615599348206729,,,,,,,,,0,0,0,0,1,0,0,1,0,0
09-experiments/results/m3star_measured_replay_prefeedback_c07_c10_v0.7,C09-darpa-optc-sysclient0201-0923,random,0.4,23,0,C09-AA-004,2.0,C09-AA-004,C09-AA-004,1,C09-AA-004,2.0,0.9941011071205139,0.3475888669490814,0.3475888669490814,1.152329444885254,1.152329444885254,0.9940111041069031,0.9940111041069031,0.7940111041069031,0.7940111041069031,0.8158328981297702,0.8158328981297702,0.6158328981297703,0.6158328981297703,1.0,1.0,1.0,1.0,2.0,2.0,0.5285042764930203,0.5285042764930203,1,0,0,0,1,1,1,1,0,0
09-experiments/results/m3star_measured_replay_prefeedback_c07_c10_v0.7,C09-darpa-optc-sysclient0201-0923,random,0.4,23,1,C09-AA-001,1.0,C09-AA-001,C09-AA-001,1,C09-AA-001,1.0,0.9967711567878723,0.9677292108535767,0.9677292108535767,0.0,0.0,0.9036462903022766,0.9036462903022766,0.8036462903022766,0.8036462903022766,0.3518261647218033,0.3518261647218033,0.2518261647218033,0.2518261647218033,0.5,0.5,1.0,1.0,1.0,1.0,0.9937224984169006,0.9937224984169006,1,0,0,0,1,1,0,0,1,1
